date,region,category,price,quantity,revenue
2024-10-20 10:28:02.960986992,East,B,65.7,3,214.98
2024-10-20 16:18:33.971323776,West,B,10.5,4,44.45
2024-10-20 22:09:04.981660552,South,D,87.39,5,429.3
2024-10-21 03:59:35.991997328,West,A,67.59,5,340.71
2024-10-21 09:50:07.002334112,North,A,32.03,1,31.11
2024-10-21 15:40:38.012670888,South,A,93.44,6,584.42
2024-10-21 21:31:09.023007664,East,A,76.35,7,573.01
2024-10-22 03:21:40.033344448,South,D,90.83,7,661.04
2024-10-22 09:12:11.043681224,West,B,27.47,4,115.58
2024-10-22 15:02:42.054018008,South,C,42.98,7,278.73
2024-10-22 20:53:13.064354784,East,C,50.96,6,328.68
2024-10-23 02:43:44.074691560,South,B,38.43,3,123.01
2024-10-23 08:34:15.085028344,East,B,54.21,9,441.77
2024-10-23 14:24:46.095365120,West,C,72.48,2,159.5
2024-10-23 20:15:17.105701896,South,C,26.83,5,131.26
2024-10-24 02:05:48.116038680,North,A,80.51,3,231.74
2024-10-24 07:56:19.126375456,East,B,23.17,2,47.08
2024-10-24 13:46:50.136712232,South,A,47.44,2,90.54
2024-10-24 19:37:21.147049016,East,B,72.06,8,574.7
2024-10-25 01:27:52.157385792,West,B,38.39,8,299.61
2024-10-25 07:18:23.167722576,East,D,69.38,2,138.08
2024-10-25 13:08:54.178059352,South,C,20.97,5,103.52
2024-10-25 18:59:25.188396128,West,B,48.44,4,185.94
2024-10-26 00:49:56.198732912,South,C,21.81,10,222.74
2024-10-26 06:40:27.209069688,West,D,50.67,5,230.11
2024-10-26 12:30:58.219406464,East,C,25.99,2,46.23
2024-10-26 18:21:29.229743248,West,D,76.02,10,789.36
2024-10-27 00:12:00.240080024,North,D,87.89,7,657.29
2024-10-27 06:02:31.250416808,South,B,84.92,1,78.52
2024-10-27 11:53:02.260753584,West,C,95.57,1,92.91
2024-10-27 17:43:33.271090360,West,B,90.6,4,363.11
2024-10-27 23:34:04.281427144,West,B,31.6,6,175.85
2024-10-28 05:24:35.291763920,South,B,56.2,4,217.68
2024-10-28 11:15:06.302100696,South,C,57.69,4,229.7
2024-10-28 17:05:37.312437480,East,D,81.96,6,510.84
2024-10-28 22:56:08.322774256,North,D,87.32,6,535.42
2024-10-29 04:46:39.333111032,South,D,10.53,7,81.71
2024-10-29 10:37:10.343447816,South,A,80.42,4,334.85
2024-10-29 16:27:41.353784592,South,D,67.46,5,296.77
2024-10-29 22:18:12.364121376,West,B,64.9,10,659.04
2024-10-30 04:08:43.374458152,East,C,12.66,3,36.82
2024-10-30 09:59:14.384794928,East,D,91.37,9,810.78
2024-10-30 15:49:45.395131712,East,C,40.05,3,120.31
2024-10-30 21:40:16.405468488,West,C,85.88,6,537.26
2024-10-31 03:30:47.415805264,South,C,35.55,3,109.02
2024-10-31 09:21:18.426142048,North,B,82.49,4,350.02
2024-10-31 15:11:49.436478824,North,B,31.41,1,31.15
2024-10-31 21:02:20.446815600,West,B,85.67,2,168.67
2024-11-01 02:52:51.457152384,East,A,31.2,10,305.12
2024-11-01 08:43:22.467489160,North,C,62.7,2,133.99
2024-11-01 14:33:53.477825944,West,B,97.1,9,886.21
2024-11-01 20:24:24.488162720,South,B,85.0,7,612.04
2024-11-02 02:14:55.498499496,East,D,60.23,10,580.47
2024-11-02 08:05:26.508836280,North,A,44.85,1,44.93
2024-11-02 13:55:57.519173056,East,C,13.4,8,101.16
2024-11-02 19:46:28.529509832,North,C,53.73,4,213.7
2024-11-03 01:36:59.539846616,South,D,14.93,3,47.02
2024-11-03 07:27:30.550183392,East,D,92.06,6,563.46
2024-11-03 13:18:01.560520168,East,B,78.36,4,338.06
2024-11-03 19:08:32.570856952,East,A,61.49,3,193.71
2024-11-04 00:59:03.581193728,South,D,85.4,9,744.71
2024-11-04 06:49:34.591530512,North,A,56.67,6,320.73
2024-11-04 12:40:05.601867288,North,A,44.98,6,277.67
2024-11-04 18:30:36.612204064,North,D,68.65,2,133.89
2024-11-05 00:21:07.622540848,East,D,80.82,7,537.54
2024-11-05 06:11:38.632877624,South,D,36.27,6,220.59
2024-11-05 12:02:09.643214400,West,D,67.86,6,400.5
2024-11-05 17:52:40.653551184,West,A,17.91,5,96.89
2024-11-05 23:43:11.663887960,East,D,17.74,2,35.32
2024-11-06 05:33:42.674224744,West,B,74.01,9,678.63
2024-11-06 11:24:13.684561520,South,B,40.95,5,207.37
2024-11-06 17:14:44.694898296,North,C,18.39,8,156.09
2024-11-06 23:05:15.705235080,East,A,40.24,8,329.32
2024-11-07 04:55:46.715571856,North,A,59.31,6,356.1
2024-11-07 10:46:17.725908632,West,D,53.51,8,414.44
2024-11-07 16:36:48.736245416,South,A,22.39,8,179.71
2024-11-07 22:27:19.746582192,North,C,40.45,7,244.97
2024-11-08 04:17:50.756918968,East,B,80.27,8,622.18
2024-11-08 10:08:21.767255752,East,B,99.24,3,298.57
2024-11-08 15:58:52.777592528,West,B,94.41,8,773.11
2024-11-08 21:49:23.787929312,North,A,15.31,9,149.89
2024-11-09 03:39:54.798266088,East,D,16.49,10,156.29
2024-11-09 09:30:25.808602864,North,C,97.25,3,289.37
2024-11-09 15:20:56.818939648,West,B,73.73,1,68.67
2024-11-09 21:11:27.829276424,East,A,88.1,9,804.2
2024-11-10 03:01:58.839613200,East,A,99.11,10,925.33
2024-11-10 08:52:29.849949984,South,A,99.37,2,211.66
2024-11-10 14:43:00.860286760,North,C,35.92,5,176.68
2024-11-10 20:33:31.870623536,South,C,58.79,1,54.33
2024-11-11 02:24:02.880960320,South,A,69.37,8,584.57
2024-11-11 08:14:33.891297096,North,D,48.81,9,437.69
2024-11-11 14:05:04.901633880,East,C,46.99,10,505.03
2024-11-11 19:55:35.911970656,West,A,56.96,4,246.47
2024-11-12 01:46:06.922307432,North,A,62.44,6,363.23
2024-11-12 07:36:37.932644216,East,B,22.97,2,47.51
2024-11-12 13:27:08.942980992,West,B,94.6,3,273.96
2024-11-12 19:17:39.953317768,West,C,59.06,10,604.9
2024-11-13 01:08:10.963654552,North,D,14.22,10,136.87
2024-11-13 06:58:41.973991328,West,D,47.21,10,492.84
2024-11-13 12:49:12.984328104,North,A,38.83,6,232.01
2024-11-13 18:39:43.994664888,West,D,25.41,1,25.59
2024-11-14 00:30:15.005001664,West,C,69.23,9,667.36
2024-11-14 06:20:46.015338448,East,B,74.78,5,352.56
2024-11-14 12:11:17.025675224,West,D,37.8,5,191.23
2024-11-14 18:01:48.036012000,South,C,58.39,4,250.64
2024-11-14 23:52:19.046348784,East,C,13.27,2,26.2
2024-11-15 05:42:50.056685560,West,A,68.02,4,278.66
2024-11-15 11:33:21.067022336,West,A,19.79,5,93.2
2024-11-15 17:23:52.077359120,West,D,86.85,10,857.95
2024-11-15 23:14:23.087695896,North,A,36.62,9,324.15
2024-11-16 05:04:54.098032680,North,A,17.44,5,91.28
2024-11-16 10:55:25.108369456,West,A,19.5,1,17.76
2024-11-16 16:45:56.118706232,South,C,61.96,10,598.52
2024-11-16 22:36:27.129043016,South,C,80.32,3,234.55
2024-11-17 04:26:58.139379792,East,A,51.58,2,121.98
2024-11-17 10:17:29.149716568,East,C,21.73,7,152.62
2024-11-17 16:08:00.160053352,South,A,30.75,4,127.62
2024-11-17 21:58:31.170390128,East,A,86.72,8,690.47
2024-11-18 03:49:02.180726904,East,A,31.93,8,264.83
2024-11-18 09:39:33.191063688,West,A,94.5,3,289.65
2024-11-18 15:30:04.201400464,West,C,24.69,8,183.76
2024-11-18 21:20:35.211737248,East,C,73.99,9,720.68
2024-11-19 03:11:06.222074024,East,C,25.22,5,123.42
2024-11-19 09:01:37.232410800,South,B,28.99,8,229.17
2024-11-19 14:52:08.242747584,West,A,20.25,5,97.76
2024-11-19 20:42:39.253084360,North,B,76.89,8,640.26
2024-11-20 02:33:10.263421136,East,B,65.77,4,257.59
2024-11-20 08:23:41.273757920,East,A,99.48,10,943.04
2024-11-20 14:14:12.284094696,North,B,52.33,3,145.16
2024-11-20 20:04:43.294431472,West,B,48.61,1,49.39
2024-11-21 01:55:14.304768256,South,D,27.07,5,139.51
2024-11-21 07:45:45.315105032,North,A,22.33,1,23.38
2024-11-21 13:36:16.325441816,North,D,12.21,1,11.51
2024-11-21 19:26:47.335778592,South,D,17.94,1,18.47
2024-11-22 01:17:18.346115368,South,B,83.71,5,404.46
2024-11-22 07:07:49.356452152,North,C,74.93,2,150.52
2024-11-22 12:58:20.366788928,North,B,78.72,3,237.64
2024-11-22 18:48:51.377125704,West,A,94.84,6,592.67
2024-11-23 00:39:22.387462488,North,B,40.89,2,82.16
2024-11-23 06:29:53.397799264,West,C,64.06,6,366.01
2024-11-23 12:20:24.408136040,South,C,83.32,7,563.42
2024-11-23 18:10:55.418472824,South,A,43.61,2,85.06
2024-11-24 00:01:26.428809600,East,A,90.79,3,284.98
2024-11-24 05:51:57.439146384,South,D,84.42,4,352.28
2024-11-24 11:42:28.449483160,South,D,96.84,8,782.14
2024-11-24 17:32:59.459819936,South,C,67.65,6,391.61
2024-11-24 23:23:30.470156720,North,D,86.12,9,739.64
2024-11-25 05:14:01.480493496,South,A,95.65,8,720.6
2024-11-25 11:04:32.490830272,North,C,36.2,7,259.38
2024-11-25 16:55:03.501167056,South,D,82.51,5,453.91
2024-11-25 22:45:34.511503832,West,D,96.45,4,346.58
2024-11-26 04:36:05.521840616,East,B,45.34,1,46.81
2024-11-26 10:26:36.532177392,North,C,78.44,5,405.33
2024-11-26 16:17:07.542514168,West,A,75.69,5,367.55
2024-11-26 22:07:38.552850952,East,A,73.84,8,596.75
2024-11-27 03:58:09.563187728,South,B,75.17,5,359.15
2024-11-27 09:48:40.573524504,South,C,51.81,4,202.9
2024-11-27 15:39:11.583861288,East,A,43.6,1,47.08
2024-11-27 21:29:42.594198064,South,C,75.43,9,655.57
2024-11-28 03:20:13.604534840,North,B,50.47,4,192.69
2024-11-28 09:10:44.614871624,West,B,13.38,6,80.85
2024-11-28 15:01:15.625208400,East,D,90.74,5,492.56
2024-11-28 20:51:46.635545184,South,C,33.2,8,286.67
2024-11-29 02:42:17.645881960,East,B,58.38,3,175.6
2024-11-29 08:32:48.656218736,East,A,97.29,2,181.95
2024-11-29 14:23:19.666555520,East,D,60.98,1,60.47
2024-11-29 20:13:50.676892296,East,D,80.07,8,554.21
2024-11-30 02:04:21.687229072,West,D,14.71,2,31.64
2024-11-30 07:54:52.697565856,North,C,84.96,1,88.88
2024-11-30 13:45:23.707902632,East,B,53.48,9,471.56
2024-11-30 19:35:54.718239408,North,A,77.61,5,399.07
2024-12-01 01:26:25.728576192,South,B,60.14,1,64.11
2024-12-01 07:16:56.738912968,East,C,56.87,7,386.04
2024-12-01 13:07:27.749249752,West,C,77.22,8,640.7
2024-12-01 18:57:58.759586528,West,C,23.56,1,20.9
2024-12-02 00:48:29.769923304,North,C,27.15,9,250.51
2024-12-02 06:39:00.780260088,West,A,69.23,8,547.41
2024-12-02 12:29:31.790596864,East,D,81.18,3,238.75
2024-12-02 18:20:02.800933640,North,A,59.62,2,117.07
2024-12-03 00:10:33.811270424,East,A,52.47,7,344.54
2024-12-03 06:01:04.821607200,East,A,16.31,5,74.86
2024-12-03 11:51:35.831943976,West,C,44.77,4,178.2
2024-12-03 17:42:06.842280760,East,B,93.86,2,200.74
2024-12-03 23:32:37.852617536,West,C,26.49,4,112.58
2024-12-04 05:23:08.862954320,West,B,19.39,7,126.7
2024-12-04 11:13:39.873291096,South,D,49.64,1,44.43
2024-12-04 17:04:10.883627872,South,D,22.72,3,73.35
2024-12-04 22:54:41.893964656,East,B,12.61,6,74.93
2024-12-05 04:45:12.904301432,East,C,87.21,2,174.98
2024-12-05 10:35:43.914638208,South,B,43.23,1,43.59
2024-12-05 16:26:14.924974992,West,D,49.78,1,50.54
2024-12-05 22:16:45.935311768,North,A,24.17,9,218.99
2024-12-06 04:07:16.945648544,North,C,32.05,10,332.41
2024-12-06 09:57:47.955985328,South,B,66.84,7,427.92
2024-12-06 15:48:18.966322104,North,C,36.01,10,362.1
2024-12-06 21:38:49.976658888,South,C,94.72,4,362.99
2024-12-07 03:29:20.986995664,North,B,82.99,6,514.61
2024-12-07 09:19:51.997332440,South,D,80.27,9,735.87
2024-12-07 15:10:23.007669224,South,C,57.65,9,519.38
2024-12-07 21:00:54.018006000,North,A,80.89,1,81.84
2024-12-08 02:51:25.028342776,North,A,67.96,10,681.84
2024-12-08 08:41:56.038679560,North,A,28.58,4,127.64
2024-12-08 14:32:27.049016336,North,C,89.61,5,463.21
2024-12-08 20:22:58.059353120,East,A,45.15,4,172.68
2024-12-09 02:13:29.069689896,West,A,10.73,5,55.59
2024-12-09 08:04:00.080026672,South,B,49.16,6,310.21
2024-12-09 13:54:31.090363456,South,D,19.93,7,145.1
2024-12-09 19:45:02.100700232,South,D,93.99,8,688.9
2024-12-10 01:35:33.111037008,East,C,50.94,2,97.08
2024-12-10 07:26:04.121373792,West,A,84.98,1,91.21
2024-12-10 13:16:35.131710568,East,B,69.74,5,344.25
2024-12-10 19:07:06.142047344,West,D,91.99,1,91.97
2024-12-11 00:57:37.152384128,West,A,71.88,10,713.23
2024-12-11 06:48:08.162720904,South,C,99.86,6,587.89
2024-12-11 12:38:39.173057688,East,A,21.89,5,103.2
2024-12-11 18:29:10.183394464,South,B,20.26,2,37.82
2024-12-12 00:19:41.193731240,North,C,26.81,8,209.96
2024-12-12 06:10:12.204068024,West,D,52.26,7,347.1
2024-12-12 12:00:43.214404800,South,D,13.7,6,79.55
2024-12-12 17:51:14.224741576,East,B,35.27,10,376.05
2024-12-12 23:41:45.235078360,South,C,69.18,5,322.91
2024-12-13 05:32:16.245415136,South,B,97.02,8,830.71
2024-12-13 11:22:47.255751912,North,D,97.39,6,585.89
2024-12-13 17:13:18.266088696,West,B,49.21,10,484.93
2024-12-13 23:03:49.276425472,West,D,76.49,8,569.46
2024-12-14 04:54:20.286762256,North,D,33.12,7,258.08
2024-12-14 10:44:51.297099032,South,A,34.61,10,346.97
2024-12-14 16:35:22.307435808,North,C,76.89,7,526.12
2024-12-14 22:25:53.317772592,West,A,51.94,2,96.99
2024-12-15 04:16:24.328109368,North,D,29.32,6,173.79
2024-12-15 10:06:55.338446144,South,D,71.41,3,223.72
2024-12-15 15:57:26.348782928,South,A,47.18,9,399.58
2024-12-15 21:47:57.359119704,West,D,18.38,7,138.38
2024-12-16 03:38:28.369456480,East,C,91.73,2,169.67
2024-12-16 09:28:59.379793264,West,B,64.19,10,649.75
2024-12-16 15:19:30.390130040,West,D,99.85,4,399.03
2024-12-16 21:10:01.400466824,South,C,50.09,6,322.04
2024-12-17 03:00:32.410803600,East,C,53.21,6,293.42
2024-12-17 08:51:03.421140376,West,C,65.32,4,273.57
2024-12-17 14:41:34.431477160,East,D,70.18,5,370.64
2024-12-17 20:32:05.441813936,West,C,92.79,8,744.77
2024-12-18 02:22:36.452150712,North,B,82.34,9,763.36
2024-12-18 08:13:07.462487496,South,D,12.85,8,110.57
2024-12-18 14:03:38.472824272,West,B,70.25,4,284.68
2024-12-18 19:54:09.483161056,South,B,77.0,2,152.62
2024-12-19 01:44:40.493497832,North,D,30.99,7,213.79
2024-12-19 07:35:11.503834608,South,A,46.27,7,298.1
2024-12-19 13:25:42.514171392,East,B,33.06,1,33.85
2024-12-19 19:16:13.524508168,South,C,72.59,2,136.54
2024-12-20 01:06:44.534844944,North,B,19.8,3,56.7
2024-12-20 06:57:15.545181728,East,A,15.16,6,84.57
2024-12-20 12:47:46.555518504,West,B,97.01,7,666.34
2024-12-20 18:38:17.565855280,East,C,36.62,6,225.74
2024-12-21 00:28:48.576192064,South,A,91.64,1,93.31
2024-12-21 06:19:19.586528840,South,C,53.74,1,58.1
2024-12-21 12:09:50.596865624,North,C,52.1,5,272.01
2024-12-21 18:00:21.607202400,North,A,19.83,9,181.27
2024-12-21 23:50:52.617539176,East,A,94.81,9,881.31
2024-12-22 05:41:23.627875960,East,D,10.32,10,107.01
2024-12-22 11:31:54.638212736,East,B,62.33,2,128.76
2024-12-22 17:22:25.648549512,West,B,53.99,8,458.84
2024-12-22 23:12:56.658886296,East,D,23.15,7,142.86
2024-12-23 05:03:27.669223072,West,B,57.13,7,375.66
2024-12-23 10:53:58.679559848,West,B,15.2,7,109.02
2024-12-23 16:44:29.689896632,East,C,46.89,10,440.24
2024-12-23 22:35:00.700233408,South,A,98.11,9,891.51
2024-12-24 04:25:31.710570192,East,A,72.07,8,563.59
2024-12-24 10:16:02.720906968,North,A,86.1,8,751.53
2024-12-24 16:06:33.731243744,West,D,21.88,2,44.98
2024-12-24 21:57:04.741580528,North,B,48.92,5,232.16
2024-12-25 03:47:35.751917304,South,B,63.41,9,586.62
2024-12-25 09:38:06.762254080,East,B,70.3,7,477.82
2024-12-25 15:28:37.772590864,North,A,39.87,7,296.75
2024-12-25 21:19:08.782927640,North,B,93.45,4,342.43
2024-12-26 03:09:39.793264416,East,B,74.37,1,76.09
2024-12-26 09:00:10.803601200,North,D,63.85,1,62.96
2024-12-26 14:50:41.813937976,East,D,62.44,5,318.41
2024-12-26 20:41:12.824274760,West,B,37.51,7,250.38
2024-12-27 02:31:43.834611536,East,C,74.4,6,462.89
2024-12-27 08:22:14.844948312,East,B,89.82,10,901.16
2024-12-27 14:12:45.855285096,North,A,37.39,3,117.57
2024-12-27 20:03:16.865621872,North,C,46.25,2,96.71
2024-12-28 01:53:47.875958648,East,D,70.57,6,462.54
2024-12-28 07:44:18.886295432,South,D,76.45,9,709.19
2024-12-28 13:34:49.896632208,East,D,33.62,6,193.4
2024-12-28 19:25:20.906968992,West,A,14.92,1,14.67
2024-12-29 01:15:51.917305768,South,C,17.9,10,178.14
2024-12-29 07:06:22.927642544,East,D,29.74,7,202.79
2024-12-29 12:56:53.937979328,North,C,36.78,8,301.49
2024-12-29 18:47:24.948316104,East,D,58.82,7,428.27
2024-12-30 00:37:55.958652880,South,C,99.01,1,94.43
2024-12-30 06:28:26.968989664,East,D,27.91,4,109.52
2024-12-30 12:18:57.979326440,East,D,50.38,9,479.4
2024-12-30 18:09:28.989663216,North,D,12.56,1,13.73
2024-12-31 00:00:00.000000000,South,C,11.96,3,35.82
